,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,trips
3798271,S 3 St & Bedford Ave,Bleecker St & Crosby St,40.712651372,-73.962953568,40.72615604980408,-73.99510189890862,1
2586736,Forsyth St & Broome St,Graham Ave & Grand St,40.719018102,-73.992636561,40.711863,-73.944024,1
2821281,Grant Ave & E 169 St,Grant Ave & E 169 St,40.835926652,-73.913708806,40.83579,-73.913741,1
593040,6 Ave & W 33 St,W 34 St & Hudson Blvd E,40.748832703,-73.988704443,40.75516719072139,-74.00059908628464,1
5089071,Wyckoff Av & Jefferson St,6 St & 7 Ave,40.70720458,-73.92377758,40.6686627,-73.97988067,1
3400044,Monroe St & Bedford Ave,E 2 St & Avenue C,40.685174108,-73.953739047,40.7208736,-73.98085795,1
1672111,Dean St & Franklin Ave,Allen St & Stanton St,40.677667618,-73.955707908,40.722055,-73.989111,1
3834297,Sands St Gate,Degraw St & Hoyt St,40.699569,-73.979827,40.68199044270703,-73.99079024791718,9
2503623,E 97 St & Madison Ave,Broadway & W 61 St,40.787846327,-73.953234673,40.77003010255044,-73.9819684624672,1
4061337,Tiebout Ave & E Fordham Road,Central Park S & 6 Ave,40.86181426,-73.894778609,40.76590936,-73.97634151,1
1257164,Broadway & W 58 St,W 53 St & 10 Ave,40.76779139,-73.982614636,40.76669671,-73.99061728,1
2460328,E 88 St & Park Ave,West End Ave & W 78 St,40.78121686,-73.95608139,40.783786,-73.981687,1
1455980,Central Park West & W 76 St,Perry St & Bleecker St,40.77896784,-73.97374737,40.73535398,-74.00483091,15
1265265,Broadway & W 61 St,Lincoln Ave & E 138 St,40.77003010255044,-73.9819684624672,40.810893,-73.927311,2
851804,Amsterdam Ave & W 172 St,Frederick Douglass Blvd & W 139 St,40.842173,-73.935111,40.81900581806558,-73.94476890563965,8
1263629,Broadway & W 61 St,E 47 St & Park Ave,40.769832134,-73.982282162,40.75510267,-73.97498696,1
2559323,FDR Drive & E 35 St,5 Ave & E 72 St,40.743825793,-73.971348405,40.77282817,-73.96685276,1
2491702,E 91 St & Park Ave,West End Ave & W 78 St,40.783608794,-73.955394268,40.783786,-73.981687,1
3439847,Morton St & Washington St,Broadway & W 25 St,40.730965137,-74.008334041,40.74286877312112,-73.98918628692627,1
3724071,River Ave & E 151 St,River Ave & E 151 St,40.822163939,-73.928961396,40.822217,-73.928939,1
2204187,E 48 St & 5 Ave,E 45 St & 3 Ave,40.75714159,-73.977734089,40.75255434,-73.97282625,1
4612716,W 45 St & 8 Ave,W 63 St & Broadway,40.759386063,-73.988843918,40.77163851,-73.98261428,1
102959,10 Ave & W 28 St,W 16 St & The High Line,40.75058043,-74.00190556,40.74334935,-74.00681753,1
2503754,E 97 St & Madison Ave,Central Park W & W 91 St,40.787788272,-73.953497767,40.78866499127884,-73.96680057048798,1
121639,11 Ave & W 27 St,W 181 St & Riverside Dr,40.751396,-74.005226,40.85168,-73.94186,21
2512911,E Burnside Ave & Ryer Ave,E Burnside Ave & Ryer Ave,40.850491643,-73.901371479,40.850535,-73.901318,1
4015837,Sterling St & Bedford Ave,White St & Moore St,40.662715435,-73.956802964,40.704508,-73.9351,1
4171816,W 100 St & Manhattan Ave,W 4 St & 7 Ave S,40.794977307,-73.964486241,40.73401143,-74.00293877,1
1573881,Columbia St & Rivington St,Spruce St & Nassau St,40.7172755,-73.980288625,40.71146364,-74.00552427,1
854361,Amsterdam Ave & W 180 St,W Fordham Rd & Loring Pl N,40.847472429,-73.931220412,40.86295,-73.90741,1
2814109,Grand St & Samuel Dickstein Plaza,E 35 St & Madison Ave,40.714938164,-73.983635902,40.74848023448579,-73.98255586624146,1
1306547,Bushwick Ave & Powers St,Kingsland Ave & Nassau Ave,40.712328196,-73.941067338,40.72577,-73.94173,1
2511936,E Burnside Ave & Ryer Ave,Clay Ave & Claremont Pkwy,40.850502014,-73.901357293,40.83999,-73.90549,1
1416345,Central Park S & 6 Ave,E 5 St & Ave A,40.765970349,-73.976438522,40.72479007746337,-73.98430064320564,1
4454196,W 31 St & 7 Ave,Frederick Douglass Blvd & W 117 St,40.749146938,-73.991536379,40.805159,-73.954692,1
3719653,Richards St & Delavan St,Van Brunt St & Van Dyke St,40.679351807,-74.007893085,40.6758329439129,-74.01472628116608,1
2413323,E 81 St & Park Ave,Riverside Dr & W 82 St,40.77679503,-73.959069848,40.78720869,-73.98128127,1
3543013,Norman St & Wyckoff Ave,Suydam St & Broadway,40.695254207,-73.90306747,40.69544,-73.93223,1
4836998,W 92 St & Broadway,W 104 St & Amsterdam Ave,40.792184353,-73.97399199,40.79904139288298,-73.96649479866028,1
4667966,W 51 St & 6 Ave,W 51 St & 6 Ave,40.760933995,-73.980475068,40.7606597,-73.98042047,1
4365864,W 21 St & 6 Ave,W 40 St & 5 Ave,40.741756439,-73.994154572,40.752269,-73.982079,1
3432498,Morris Ave & E 163 St,E Burnside Ave & Ryer Ave,40.827085853,-73.917810082,40.850535,-73.901318,1
2080475,E 33 St & 1 Ave,E 72 St & York Ave,40.743375778,-73.97458744,40.76663814,-73.95348296,1
1616323,Cooper Square & Astor Pl,Cadman Plaza E & Red Cross Pl,40.729606509,-73.990943074,40.69991755,-73.98971773,1
5095328,Wyckoff Ave & Gates Ave,30 St & 4 Ave,40.699871408829885,-73.91171872615814,40.657743,-74.001141,1
1862061,E 14 St & 1 Ave,Washington St & Gansevoort St,40.731366992,-73.982816815,40.739323,-74.008119,1
3933290,St Marks Pl & 2 Ave,Central Park West & W 68 St,40.72853744,-73.987269044,40.7734066,-73.97782542,1
2647706,Frederick Douglass Blvd & W 145 St,Central Park S & 6 Ave,40.823061,-73.941928,40.76590936,-73.97634151,1
3133416,Lenox Ave & W 111 St,E 106 St & Madison Ave,40.798677087,-73.95241785,40.7934337,-73.94945003,1
1960707,E 19 St & 3 Ave,Central Park W & W 97 St,40.73624527,-73.98473765,40.79249519495111,-73.96417066463071,4
1885386,E 15 St & 3 Ave,W 27 St & 7 Ave,40.734071255,-73.986879706,40.746647,-73.993915,1
5027796,Westchester Ave & Jackson Ave,Cauldwell Ave & E 158 St,40.816144466,-73.908366919,40.81989,-73.908351,1
3601693,Park Pl & Franklin Ave,Carroll St & 6 Ave,40.674146175,-73.95646143,40.6740886,-73.9787282,1
4922896,Washington Square E,Amsterdam Ave & W 79 St,40.730568171,-73.995729685,40.7829391,-73.9786517,1
3678859,Prospect Park SW & Greenwood Ave,Eastern Pkwy & Rochester Ave,40.652516842,-73.972550392,40.66846,-73.9282,1
1909489,E 16 St & Irving Pl,Washington Pl & Broadway,40.735160828,-73.988198996,40.72903917,-73.99404649,1
4673325,W 51 St & Rockefeller Plaza,Lenox Ave & W 140 St,40.759628654,-73.97863996,40.817245,-73.938787,1
123555,11 Ave & W 27 St,Washington Square E,40.751283169,-74.005458593,40.73049393,-73.9957214,1
340219,31 Rd & 21 St,W 67 St & Broadway,40.766824,-73.930486,40.77492513,-73.98266566,2
811600,Allen St & Hester St,Carmine St & 6 Ave,40.715849996,-73.991942883,40.73038599,-74.00214988,1
3339130,McKibbin St & Bogart St,Calyer St & Guernsey St,40.706219316,-73.934035063,40.72755807335852,-73.95505852997303,1
3304905,Madison St & Evergreen Ave,Suydam St & Knickerbocker Ave,40.69117403,-73.916853309,40.702013,-73.923769,1
1821265,E 118 St & Madison Ave,Morris Ave & McClellan St,40.801462412,-73.944417596,40.831584,-73.9149,1
3335290,McGuinness Blvd & Eagle St,5 St & 51 Ave,40.735862494,-73.952899814,40.7423737,-73.9566,1
3513339,Nassau Ave & Russell St,Wythe Ave & Metropolitan Ave,40.725724816,-73.94373548,40.716887,-73.963198,1
2949527,Howard St & Lafayette St,W 46 St & 11 Ave,40.719163775,-73.999637604,40.76341379,-73.99667444,1
3589535,Park Ave & E 124 St,Willis Ave & E 141 St,40.804629564,-73.939650178,40.81093,-73.921606,1
3962483,St. Nicholas Ave & W 155 St,Amsterdam Ave & W 66 St,40.830627561,-73.941324234,40.7746671,-73.98470567,1
448923,44 St & Greenpoint Ave,33 St & 47 Ave,40.740918636,-73.921161175,40.74283,-73.9321,1
4797258,W 82 St & Central Park West,W 63 St & Broadway,40.782830477,-73.971621871,40.77163851,-73.98261428,1
2377584,E 74 St & 1 Ave,E 27 St & 1 Ave,40.769013643,-73.95472753,40.739445,-73.976806,1
1283780,Brook Ave & E 157 St,Southern Blvd & E 149 St,40.820893645,-73.911726832,40.811892,-73.904192,1
4134694,Vernon Blvd & 50 Ave,Kent Ave & N 7 St,40.742353916,-73.954090357,40.72036775298455,-73.96165072917938,1
2706682,Gansevoort St & Hudson St,Sands St & Jay St,40.739455581,-74.004951358,40.700119,-73.9862,1
1673526,Dean St & Franklin Ave,Eastern Pkwy & Franklin Ave,40.677637696,-73.955830097,40.6707767,-73.9576801,1
489177,5 Ave & 37 St,Forsyth St\t& Grand St,40.652657,-74.002356,40.71779817737835,-73.99316132068634,1
451328,45 Ave & 21 St,E 88 St & 1 Ave,40.747387052,-73.948018789,40.778301,-73.9488134,1
4010105,Sterling Pl & Bedford Ave,Hancock St & Wyckoff Ave,40.672695,-73.954131,40.6972,-73.90674,4
4549249,W 41 St & 8 Ave,Frederick Douglass Blvd & W 112 St,40.756111383,-73.990324378,40.801694,-73.957145,1
3514954,Nassau St & Navy St,E 51 St & 1 Ave,40.698408604,-73.980907679,40.75455731,-73.96592976,1
1647031,Cumberland St & Lafayette Ave,Bond St & Bergen St,40.687508702,-73.97266984,40.6849668,-73.98620772,1
355603,31 St & Newtown Ave,31 St & Hoyt Ave N,40.767311811,-73.921110988,40.7711528,-73.9170074,1
4894779,Warren St & W Broadway,Washington St & Gansevoort St,40.714399219,-74.008965373,40.739323,-74.008119,1
809041,Alexander Ave & E 134 St,Broadway & W 168 St,40.807262301,-73.927025557,40.84089603193041,-73.93972098827362,1
2566683,Fairview Ave & Linden St,Wyckoff Av & Stanhope St,40.706934214,-73.906157732,40.703545,-73.917775,1
4777230,W 70 St & Amsterdam Ave,Riverside Blvd & W 67 St,40.777448654,-73.983107328,40.777507027547976,-73.98888587951659,1
3754299,Riverside Dr & W 72 St,W 44 St & 11 Ave,40.78064692,-73.985651255,40.762009,-73.996975,1
2211326,E 5 St & Ave A,McGuinness Blvd & Eagle St,40.724770546,-73.984226346,40.73555,-73.95284,1
2964712,Hudson St & W 13 St,W 42 St & Dyer Ave,40.740374207,-74.005234361,40.75898481399634,-73.99379968643188,1
2411468,E 81 St & Park Ave,Columbus Ave & W 103 St,40.776604652,-73.959082365,40.7969347,-73.9643412291,1
5048131,Willis Ave & E 141 St,Cathedral Pkwy & Broadway,40.81093,-73.921606,40.804213,-73.96699104,2
221617,20 Ave & 42 St,21 Ave & 80 St,40.775415,-73.900063,40.770888,-73.889914,12
3800511,S 3 St & Bedford Ave,Franklin St & Dupont St,40.712516904,-73.962860703,40.73564,-73.95866,1
2127735,E 40 St & 5 Ave,W 37 St & Broadway,40.752242923,-73.981178999,40.75227093837409,-73.98770570755005,1
2374006,E 72 St & York Ave,Union Ave & N 12 St,40.766604304,-73.953558922,40.71924,-73.95242,1
1672075,Dean St & Franklin Ave,Albany Ave & Fulton St,40.677543879,-73.955711007,40.6800105,-73.938475,1
3597350,Park Cir & East Dr,Windsor Pl & Howard Pl,40.651566,-73.972212,40.65949055893896,-73.98013919591904,369
4609184,W 45 St & 8 Ave,E 22 St & 2 Ave,40.759504676,-73.989315033,40.73716919369882,-73.98122549057007,1
2117491,E 4 St & 2 Ave,Leonard St & Church St,40.726210117,-73.989802957,40.717571,-74.005549,1
4448508,W 31 St & 7 Ave,8 Ave & W 38 St,40.748929381,-73.991884828,40.75461,-73.99177,1
681782,8 Ave & W 27 St,11 Ave & W 41 St,40.748052478,-73.996586919,40.76030096,-73.99884222,1
1841750,E 13 St & 2 Ave,W 40 St & 5 Ave,40.731385946,-73.984841585,40.752269,-73.982079,1
1205668,Broadway & W 41 St,E 44 St & 2 Ave,40.754875302,-73.986925602,40.75118387463277,-73.97138714790344,1
309189,3 St & 3 Ave,Kent Ave & N 7 St,40.675089717,-73.987782955,40.72036775298455,-73.96165072917938,1
2828905,Great Jones St,S 4 St & Wythe Ave,40.727537632,-73.993964195,40.71285887,-73.96590294,1
1194805,Broadway & W 38 St,Lafayette St & E 8 St,40.752973,-73.987349,40.730207,-73.991026,3
2743418,Grand Army Plaza & Central Park S,Dock St & Front St,40.7643971,-73.97371465,40.702709,-73.99253,2
4738503,W 59 St & 10 Ave,Broadway & W 155 St,40.770466208,-73.987832665,40.83299,-73.94592,1
1681012,Degraw St & Hoyt St,E 88 St & 1 Ave,40.681915045,-73.990614891,40.778301,-73.9488134,1
4663529,W 51 St & 6 Ave,Central Park West & W 76 St,40.76080358,-73.979824185,40.77896784,-73.97374737,1
2783361,Grand Concourse & E 175 St,E 149 St & Jackson Ave,40.846243978,-73.909325838,40.813135,-73.909235,1
2079373,E 33 St & 1 Ave,E 47 St & 2 Ave,40.743386984,-73.974781036,40.75323098,-73.97032517,1
2936303,Hicks St & Montague St,Henry St & Degraw St,40.695061803,-73.99594152,40.6847514,-73.99917254,1
3632458,Pike St & E Broadway,E 10 St & 2 Ave,40.714186192,-73.99301219,40.72970805644994,-73.9865979552269,1
1591602,Columbus Ave & W 95 St,5 Ave & E 78 St,40.792145133,-73.968088508,40.77632142182271,-73.96427392959595,1
2364102,E 72 St & Park Ave,E 80 St & 2 Ave,40.771286845,-73.964289069,40.77391390238118,-73.9543953537941,1
2004148,E 20 St & Park Ave,W 34 St & Hudson Blvd E,40.738271236,-73.987504244,40.75516719072139,-74.00059908628464,1
1424384,Central Park W & W 103 St,W 84 St & Broadway,40.795920849,-73.961841226,40.7867947,-73.977112,1
369129,34 Ave & 48 St,Lexington Ave & E 36 St,40.75388,-73.914952,40.7475739589548,-73.9788007736206,1
1426239,Central Park W & W 91 St,Broadway & W 56 St,40.788715482,-73.966522455,40.7652654,-73.98192338,1
3015655,Jerome Ave & Bedford Park Blvd E,W 225 St & Exterior St,40.872878194,-73.889746189,40.873265,-73.906646,1
847910,Amsterdam Ave & W 156 St,St. Nicholas Ave & W 126 St,40.83210206,-73.942740798,40.8114323,-73.9518776,1
4393755,W 25 St & 6 Ave,10 Ave & W 28 St,40.743740082,-73.991042614,40.75066386,-74.00176802,1
1594613,Columbus Ave & W 95 St,E 84 St & Park Ave,40.791870952,-73.968220234,40.77862688,-73.95772073,1
817436,Allen St & Rivington St,Allen St & Rivington St,40.720304608,-73.990004659,40.72019576,-73.98997825,1
4364038,W 21 St & 6 Ave,W 22 St & 10 Ave,40.74166131,-73.994004369,40.74691959,-74.00451887,1
2705893,Gansevoort St & Hudson St,Greenwich St & W Houston St,40.73946929,-74.00490272,40.728846,-74.008591,1
3981968,Stanton St & Chrystie St,Wythe Ave & Metropolitan Ave,40.722382545,-73.991478801,40.716887,-73.963198,1
1317725,Calyer St & Guernsey St,48 Ave & 41 St,40.727412224,-73.955126762,40.73985995699164,-73.92400324344635,1
796231,Adelphi St & Myrtle Ave,DeKalb Ave & Franklin Ave,40.692995906,-73.971842289,40.69064807082943,-73.95746178925037,1
3183424,Lewis Ave & Madison St,S 4 St & Wythe Ave,40.686131358,-73.935724378,40.71285887,-73.96590294,1
2917203,Henry St & Atlantic Ave,Van Brunt St & Van Dyke St,40.690942407,-73.996026993,40.6758329439129,-74.01472628116608,1
4316616,W 18 St & 6 Ave,Lafayette St & E 8 St,40.73956275,-73.994730949,40.73020660529954,-73.99102628231049,1
819250,Allen St & Rivington St,E 13 St & 2 Ave,40.720366716,-73.989918351,40.73153937464073,-73.9853024482727,1
3125996,Lawrence St & Willoughby St,E 4 St & 2 Ave,40.692301393,-73.986124396,40.7262807,-73.98978041,1
275092,3 Ave & E 163 St,E 153 St & E 157 St,40.823872,-73.908699,40.826677,-73.929327,7
517428,5 Ave & E 78 St,12 Ave & W 40 St,40.776634097,-73.964224219,40.76087502,-74.00277668,1
389298,36 Ave & 31 St,36 Ave & 31 St,40.756399632,-73.929308772,40.75651272984955,-73.92957486212252,1
1887147,E 153 St & E 157 St,E 138 St & Cypress Ave,40.826614261,-73.929228783,40.805559,-73.914718,1
697468,8 Ave & W 33 St,Amsterdam Ave & W 79 St,40.751739264,-73.993484735,40.7829391,-73.9786517,1
3875357,Smith St & 3 St,Court St & Nelson St,40.678697944,-73.995968699,40.6763947,-73.99869893,1
4851488,W Broadway & W Houston St,E 12 St & Ave C,40.726077795,-74.000498295,40.727243,-73.976831,1
229816,21 St & 23 Ave,Steinway St & 21 Ave,40.778457403,-73.919125199,40.774798,-73.903787,1
3665711,President St & 4 Ave,Broadway & Battery Pl,40.676757,-73.983262,40.70463334,-74.01361706,1
4277315,W 15 St & 7 Ave,E 40 St & Park Ave,40.739320874,-73.999389291,40.750756,-73.978326,1
4696153,W 54 St & 11 Ave,Howard St & Lafayette St,40.768305898,-73.992680192,40.71910537,-73.99973337,1
1500092,Classon Ave & St Marks Ave,Franklin Ave & St Marks Ave,40.676524997,-73.959596276,40.6758324,-73.9561677,1
1129160,Broadway & Roebling St,Graham Ave & Grand St,40.70925951,-73.960564494,40.711863,-73.944024,1
2021058,E 25 St & 1 Ave,E 88 St & 1 Ave,40.738145232,-73.977264047,40.778301,-73.9488134,1
3496323,N 6 St & Bedford Ave,Franklin St & Dupont St,40.717445493,-73.958499789,40.73564,-73.95866,1
3475144,Myrtle Ave & Lewis Ave,Stuyvesant Ave & Gates Ave,40.69679749,-73.937556744,40.68834,-73.93306,1
2140681,E 40 St & Park Ave,W 44 St & 11 Ave,40.750936508,-73.978288412,40.762009,-73.996975,1
1829745,E 12 St & Ave C,Prospect Park West & 8 St,40.727424622,-73.97722435,40.66514681533792,-73.97637605667114,1
877161,Amsterdam Ave & W 79 St,E 132 St & Madison Ave,40.7829391,-73.9786517,40.810224,-73.937195,2
2481697,E 91 St & 2 Ave,Central Park West & W 72 St,40.781409979,-73.950360298,40.77579376683666,-73.9762057363987,1
2887566,Halsey St & Tompkins Ave,Hancock St & Stuyvesant Ave,40.682555556,-73.944069982,40.68454,-73.9322,1
2247751,E 53 St & Lexington Ave,W 100 St & Manhattan Ave,40.758627892,-73.970212698,40.795,-73.9645,1
1087881,Broadway & E 14 St,Lafayette St & Jersey St,40.73458457,-73.990807772,40.72456089,-73.99565293,1
4069355,Underhill Ave & Lincoln Pl,Fulton St & Irving Pl,40.673968673,-73.967210889,40.68186,-73.959432,1
3555507,Ogden Ave & W 164 St,W 170 St & University Ave,40.83275044,-73.929544568,40.84207,-73.926075,1
791073,Adam Clayton Powell Blvd & W 151 St,Grand Concourse & E 164 St,40.82521677,-73.936294079,40.829608,-73.921461,1
2158187,E 43 St & 2 Ave,W 40 St & 7 Ave,40.75022392,-73.97121414,40.754818,-73.988154,8
1753204,E 10 St & 2 Ave,Broadway & W 56 St,40.729780316,-73.986494422,40.7652654,-73.98192338,1
2967729,Hunts Point Ave & Bryant Ave,Southern Blvd & E 175 St,40.814103723,-73.885596156,40.839335,-73.886445,1
2998812,Jackson Ave & 46 Rd,McGuinness Blvd & Eagle St,40.745292783,-73.947254658,40.73555,-73.95284,1
1390648,Center Blvd & 51 Ave,Fort Washington Ave & W 173 St,40.743253469,-73.959581733,40.84522,-73.940493,1
759860,9 Ave & W 45 St,W 37 St & 10 Ave,40.760187984,-73.991447449,40.75660359,-73.9979009,1
1031930,Bleecker St & Crosby St,Cliff St & Fulton St,40.72615695,-73.995077372,40.70838,-74.00495,1
4691976,W 54 St & 11 Ave,6 Ave & W 33 St,40.768315911,-73.992584229,40.74901271,-73.98848395,1
1317138,Cadman Plaza E & Tillary St,Sterling St & Bedford Ave,40.695956588,-73.990022898,40.6627059,-73.9569115,1
1233082,Broadway & W 56 St,11 Ave & W 41 St,40.765385509,-73.982125163,40.76030096,-73.99884222,1
21606,1 Ave & E 30 St,E 44 St & Lexington Ave,40.74144387,-73.97536082,40.752643,-73.974996,337
4117483,Van Brunt St & Van Dyke St,Dock St & Front St,40.675966263,-74.01464951,40.702709,-73.99253,1
3271060,Macon St & Nostrand Ave,Leonard St & Boerum St,40.680881619,-73.950245023,40.70583339,-73.94644578,1
856753,Amsterdam Ave & W 189 St,E 88 St & 1 Ave,40.85318758861975,-73.92715752124786,40.778301,-73.9488134,1
3265200,Macombs Rd & Featherbed Ln,E 132 St & Madison Ave,40.845658422,-73.917271018,40.810224,-73.937195,1
3627646,Pier 40 - Hudson River Park,W 15 St & 7 Ave,40.727734447,-74.011309266,40.73935542,-73.99931783,1
880761,Amsterdam Ave & W 79 St,W 34 St & Hudson Blvd E,40.782652259,-73.978355527,40.75516719072139,-74.00059908628464,1
4710574,W 55 St & 6 Ave,Amsterdam Ave & W 73 St,40.762964487,-73.978988647,40.77966809007312,-73.98093044757842,1
5046071,Willis Ave & E 137 St,E 114 St & 1 Ave,40.8082968,-73.923616886,40.7945663,-73.9362541,1
3066822,Kingston Ave & Herkimer St,Verona Pl & Fulton St,40.678891778,-73.941422701,40.6803560840434,-73.9476791024208,1
2445492,E 85 St & 3 Ave,W 64 St & Thelonious Monk Circle,40.778002739,-73.954258084,40.77515953434235,-73.98918695747852,1
729960,8 Ave & W 52 St,W 34 St &\tHudson Blvd E,40.763788819,-73.984766841,40.75516719072139,-74.00059908628464,1
4290897,W 160 St & St. Nicholas Ave,Broadway & W 160 St,40.834429383,-73.939936519,40.835775,-73.9434,1
4930775,Washington St & Barrow St,Morton St & Washington St,40.732155919,-74.008751392,40.73115,-74.00887,1
2374166,E 72 St & York Ave,W 120 St & Claremont Ave,40.76663814,-73.95348296,40.8109494,-73.9634,3
621339,6 St & 7 Ave,4 Ave & 3 St,40.6684165,-73.979964375,40.673746,-73.985649,1
2371758,E 72 St & York Ave,E 81 St & York Ave,40.766615748,-73.953554273,40.7728384,-73.94989233,1
2209304,E 5 St & Ave A,Cooper Square & Astor Pl,40.72473824,-73.984075785,40.72951496224949,-73.99075269699097,1
143341,11 Ave & W 59 St,W 84 St & Columbus Ave,40.771409869,-73.990537643,40.78499979,-73.97283406,1
2126205,E 40 St & 5 Ave,E 97 St & 3 Ave,40.752301455,-73.981058121,40.7859201,-73.94860294,1
280643,3 Ave & E 170 St,3 Ave & E 170 St,40.834973812,-73.903693557,40.834857,-73.903743,1
3761817,Riverside Dr & W 82 St,W 29 St & 9 Ave,40.787545323,-73.981321454,40.7500727,-73.99839279,1
2139491,E 40 St & Park Ave,W 27 St & 7 Ave,40.750716329,-73.978586912,40.746647,-73.993915,1
3876359,Smith St & 3 St,Richards St & Delavan St,40.678684115,-73.996009231,40.6794327,-74.00785041,1
2813041,Grand St & Samuel Dickstein Plaza,Allen St & Stanton St,40.714945316,-73.983684659,40.722055,-73.989111,1
1769185,E 102 St & 1 Ave,W 84 St & Columbus Ave,40.786981344,-73.941669226,40.78499979,-73.97283406,1
2593294,Forsyth St & Canal St,Peck Slip & South St,40.7158155,-73.99422366,40.7075188830923,-74.00108054280281,35
3937063,St Marks Pl & 2 Ave,St Marks Pl & 2 Ave,40.728303075,-73.987211466,40.7284186,-73.98713956,1
2292899,E 58 St & 3 Ave,E 68 St & 3 Ave,40.761223316,-73.967431426,40.76712840349542,-73.96224617958069,1
890698,Andrews Ave S & W 179 St,Creston Ave & E 178 St,40.855081916,-73.91279757,40.850885,-73.906469,1
2112862,E 39 St & Lexington Ave,W 42 St & 8 Ave,40.749427676,-73.977246881,40.7575699,-73.99098507,1
1526467,Cliff St & Fulton St,Murray St\t& West St,40.708354235,-74.005084515,40.71503,-74.01246,1
663949,7 St & 3 Ave,Union St & 4 Ave,40.672656775,-73.989690542,40.6772744,-73.98282002,1
4508393,W 37 St & 10 Ave,E 22 St & 2 Ave,40.75658834,-73.998102427,40.73716919369882,-73.98122549057007,1
3054809,King St & Varick St,Broadway & E 21 St,40.727477193,-74.005087852,40.73988840858996,-73.98958593606949,1
2622109,Franklin St & W Broadway,E 35 St & Madison Ave,40.719141722,-74.006742477,40.74848023448579,-73.98255586624146,1
1848718,E 134 St & Walnut Ave,Intervale Ave & Westchester Ave,40.800425,-73.911034,40.821967,-73.896752,2
2442441,E 85 St & 3 Ave,E 91 St & 2 Ave,40.777976751,-73.954354048,40.78115276427916,-73.94963040947914,1
3804945,S 3 St & Bedford Ave,W 39 St & 9 Ave,40.71260486,-73.96264403,40.75645824,-73.99372222,2
3496371,N 6 St & Bedford Ave,Franklin St & Dupont St,40.717472672,-73.958548427,40.73564,-73.95866,1
1802657,E 114 St & 1 Ave,2 Ave & E 125 St,40.794497967,-73.936009884,40.802554,-73.933509,1
1781088,E 106 St & Lexington Ave,E 106 St & Lexington Ave,40.791966677,-73.945962906,40.791976,-73.945993,1
1213373,Broadway & W 48 St,Broadway & W 48 St,40.760414958,-73.985233903,40.76017739537783,-73.98486793041229,1
1460786,Central Park West & W 85 St,E 53 St & Madison Ave,40.784993887,-73.969718575,40.7597108,-73.97402311,1
4895344,Washington Ave & E 163 St,Boston Rd & E 167 St,40.823965669,-73.910946965,40.828199,-73.903719,1
1936480,E 17 St & Broadway,Murray St & Greenwich St,40.736904979,-73.989738822,40.71485150526252,-74.01122331619263,1
3780090,Rockaway Ave & Bainbridge St,India St & Manhattan Ave,40.683094978,-73.911938906,40.73232194,-73.9550858,1
2478021,E 9 St & Avenue C,E 72 St & York Ave,40.72521311,-73.97768752,40.76663814,-73.95348296,8
4329681,W 192 St & University Ave,Jerome Ave & W 193 St,40.866996765,-73.901887655,40.86659,-73.89794,1
1531614,Clinton Ave & Myrtle Ave,Clinton Ave & Myrtle Ave,40.693272114,-73.968934774,40.693261,-73.968896,1
4192246,W 11 St & 6 Ave,Clinton Ave & Flushing Ave,40.73532427,-73.99800419,40.69794,-73.96986848,1
2385351,E 75 St & 3 Ave,Queens Plaza North & Crescent St,40.771090984,-73.957662821,40.75110165,-73.94073717,1
215592,2 Ave & E 96 St,W 37 St & 5 Ave,40.784076452,-73.947185159,40.75038009,-73.98338988,1
368466,34 Ave & 48 St,30 Ave & 47 St,40.753975034,-73.914179325,40.761294,-73.909562,1
2110826,E 39 St & Lexington Ave,E 72 St & York Ave,40.749319315,-73.977076173,40.76663814,-73.95348296,1
3308649,Madison St & Montgomery St,Broadway & E 14 St,40.713171601,-73.984847665,40.73454567,-73.99074142,1
4245355,W 13 St & 7 Ave,W 21 St & 6 Ave,40.737660408,-73.99974072,40.74173969,-73.99415556,1
3067753,Knickerbocker Ave & Cooper St,DeKalb Ave & S Portland Ave,40.69081,-73.90448,40.68981035,-73.97493121,2
3741190,Riverside Dr & W 104 St,W 120 St & Claremont Ave,40.801202178,-73.971235275,40.8109494,-73.9634,1
1927884,E 169 St & Webster Ave,Grand Concourse & E 167 St,40.834076524,-73.909012675,40.834263,-73.917641,1
4600112,W 44 St & 5 Ave,Cleveland Pl & Spring St,40.75493753,-73.980480075,40.722103786686034,-73.99724900722504,1
1077942,Broadway & Berry St,N 12 St & Bedford Ave,40.710459948,-73.965247989,40.72079821,-73.95484712,1
2642542,Frederick Douglass Blvd & W 117 St,W 54 St & 11 Ave,40.805294394,-73.95480454,40.768333,-73.992573,1
1848300,E 133 St & Cypress Pl,E 47 St & 1 Ave,40.802541137,-73.917256951,40.75206862,-73.96784384,1
984803,Bedford Ave & Nassau Ave,Dock 72 Way & Market St,40.723257065,-73.952004194,40.69985,-73.97141,1
3817819,S 4 St & Wythe Ave,S 4 St & Rodney St,40.712932229,-73.965960026,40.70934,-73.95608,1
3287135,Madison Ave & E 26 St,University Pl & E 14 St,40.742263198,-73.986855865,40.734814,-73.992085,1
4017445,Stockholm St & Wilson Ave,34 St & 35 Ave,40.699304,-73.923044,40.7569332,-73.9262231,1
4059111,Throop Ave & Myrtle Ave,Throop Ave & Myrtle Ave,40.696312904,-73.943952441,40.69622937,-73.94371094,1
